name,title,description,pubmed_id,platform,platform_technology_type,feature_count,channel_count,sample_count,value_type,reference_series,order,file_location,num_L1000_genes,target_column,num_classes,class_distribution,class_mapping
GDS5040,V-ets erythroblastosis virus E26 oncogene homolog 2 knockdown effect on lung cancer cells,Analysis of H441 lung cancer cells transfected with siRNA targeting V-ets erythroblastosis virus E26 oncogene homolog 2 (ETS2). ETS2 transcription factor is an evolutionarily conserved gene that is deregulated in cancer. Results provide insight into the role of ETS2 in lung cancer.,23659968,GPL6244,in situ oligonucleotide,33297,1,6,transformed count,GSE43459,none,data/GEO_v2/datasets/GDS5040.csv,959,protocol,2,"{'ETS2 knockdown': 3, 'control': 3}","{'ETS2 knockdown': 0, 'control': 1}"
GDS4838,Central nervous system primitive neuroectodermal tumors,Analysis of central nervous system primitive neuroectodermal tumors (CNS PNET). CNS PNETs are embryonal tumors that occur predominantly in children. Results provide insight into the molecular mechanisms underlying CNS PNET pathogenesis.,"['23591193', '23887970']",GPL570,in situ oligonucleotide,54675,1,24,transformed count,GSE19404,none,data/GEO_v2/datasets/GDS4838.csv,958,disease state,5,"{'CNS primitive neuroectodermal tumors': 13, 'Medulloblastoma': 8, 'Pineoblastoma': 1, 'atypical teratoid/rhabdoid tumour (ATRT)': 1, 'normal fetal brain': 1}","{'CNS primitive neuroectodermal tumors': 1, 'Medulloblastoma': 0, 'Pineoblastoma': 0, 'atypical teratoid/rhabdoid tumour (ATRT)': 0, 'normal fetal brain': 0}"
GDS5948,Zipper-interacting protein kinase deficiency effect on coronary artery smooth muscle cells in vitro,"Analysis of cultured vascular smooth muscle cells following knockdown of zipper-interacting protein kinase (ZIPK). ZIPK is phosphorylated and activated by Rho-associated kinase 1 (ROCK1). These results, together with those from GDS5659, provide further insight into ROCK1 and ZIPK functions.",25723491,GPL6244,in situ oligonucleotide,33297,1,6,transformed count,GSE56819,none,data/GEO_v2/datasets/GDS5948.csv,959,genotype/variation,2,"{'control': 3, 'ZIPK knockdown': 3}","{'control': 0, 'ZIPK knockdown': 1}"
GDS4266,Tolerant renal transplant recipients: peripheral whole blood,"Analysis of whole blood from tolerant renal transplant recipients (i.e., with stable graft function and receiving no immunosuppressive drugs for >1 year) and from recipients stable on immunosuppressive drugs. Results provide insight into molecular mechanisms underlying renal transplant tolerance.",20501946,GPL570,in situ oligonucleotide,54675,1,58,transformed count,GSE22229,none,data/GEO_v2/datasets/GDS4266.csv,958,individual,3,"{'Standard Immunotherapy': 27, 'Tolerant': 19, 'Healthy control': 12}","{'Standard Immunotherapy': 0, 'Tolerant': 0, 'Healthy control': 1}"
GDS4266,Tolerant renal transplant recipients: peripheral whole blood,"Analysis of whole blood from tolerant renal transplant recipients (i.e., with stable graft function and receiving no immunosuppressive drugs for >1 year) and from recipients stable on immunosuppressive drugs. Results provide insight into molecular mechanisms underlying renal transplant tolerance.",20501946,GPL570,in situ oligonucleotide,54675,1,58,transformed count,GSE22229,none,data/GEO_v2/datasets/GDS4266.csv,958,individual,3,"{'Standard Immunotherapy': 27, 'Tolerant': 19, 'Healthy control': 12}","{'Standard Immunotherapy': 0, 'Tolerant': 1, 'Healthy control': 0}"
GDS4266,Tolerant renal transplant recipients: peripheral whole blood,"Analysis of whole blood from tolerant renal transplant recipients (i.e., with stable graft function and receiving no immunosuppressive drugs for >1 year) and from recipients stable on immunosuppressive drugs. Results provide insight into molecular mechanisms underlying renal transplant tolerance.",20501946,GPL570,in situ oligonucleotide,54675,1,58,transformed count,GSE22229,none,data/GEO_v2/datasets/GDS4266.csv,958,individual,3,"{'Standard Immunotherapy': 27, 'Tolerant': 19, 'Healthy control': 12}","{'Standard Immunotherapy': 1, 'Tolerant': 0, 'Healthy control': 0}"
GDS5069,Rheumatoid arthritic synovium response to methotrexate,Analysis of synovial biopsies from rheumatoid arthritis patients before and 12 weeks after the start of methotrexate (MTX) therapy. Results compared to those obtained from tocilizumab (TCZ) therapy (GDS5068) and provide insight into the differences in the mechanisms of action between TCZ and MTX.,24449571,GPL570,in situ oligonucleotide,54675,1,16,transformed count,GSE45867,none,data/GEO_v2/datasets/GDS5069.csv,958,agent,2,"{'baseline': 8, 'methotrexate': 8}","{'baseline': 0, 'methotrexate': 1}"
GDS4882,Hepatocellular carcinoma: peripheral blood mononuclear cells,"Analysis of peripheral blood mononuclear cells from hepatocellular carcinoma (HCC), pancreatic carcinoma, and gastric carcinoma patients. Results provide insight into a blood-based gene signature for detection of early-stage HCC.",24332572,GPL570,in situ oligonucleotide,54675,1,26,transformed count,GSE49515,none,data/GEO_v2/datasets/GDS4882.csv,958,disease state,4,"{'hepatocellular carcinoma': 10, 'normal': 10, 'gastric cancer': 3, 'pancreatic cancer': 3}","{'hepatocellular carcinoma': 0, 'normal': 1, 'gastric cancer': 0, 'pancreatic cancer': 0}"
GDS3951,Interstitial lung disease,"Analysis of lung tissue from patients with different types of interstitial lung disease (ILD). The ILDs represent a broad category of restrictive lung disorders. These results, together with miRNA profiling results, provide insight into molecular mechanisms underlying ILDs.",21241464,GPL570,in situ oligonucleotide,54675,1,29,transformed count,GSE21411,none,data/GEO_v2/datasets/GDS3951.csv,958,disease state,3,"{'interstitial lung disease': 23, 'control (from lung cancer patient)': 5, 'control (from lung transplant patient)': 1}","{'interstitial lung disease': 0, 'control (from lung cancer patient)': 1, 'control (from lung transplant patient)': 1}"
GDS4861,Adenovirus and lentivirus vector effects on midbrain neuroprogenitor cell cultures: time course,Temporal analysis of differentiated mNPC cultures transduced with three vectors: Helper-dependent (HD) human (HAd) and canine (CAV-2) adenoviruses and VSV-G-pseudotyped self-inactivating HIV-1 vector (LV). Results provide insight into the toxicogenomic profiles of these viral vectors in mNPCs.,23922808,GPL570,in situ oligonucleotide,54675,1,30,transformed count,GSE47130,none,data/GEO_v2/datasets/GDS4861.csv,958,agent,5,"{'control': 6, 'HD-canine adenovirus': 6, 'HD-human adenovirus': 6, 'VSV-G-pseudotyped SIN HIV-1': 6, 'adenoviral-associated vector 2/9': 6}","{'control': 0, 'HD-canine adenovirus': 0, 'HD-human adenovirus': 0, 'VSV-G-pseudotyped SIN HIV-1': 1, 'adenoviral-associated vector 2/9': 0}"
GDS4861,Adenovirus and lentivirus vector effects on midbrain neuroprogenitor cell cultures: time course,Temporal analysis of differentiated mNPC cultures transduced with three vectors: Helper-dependent (HD) human (HAd) and canine (CAV-2) adenoviruses and VSV-G-pseudotyped self-inactivating HIV-1 vector (LV). Results provide insight into the toxicogenomic profiles of these viral vectors in mNPCs.,23922808,GPL570,in situ oligonucleotide,54675,1,30,transformed count,GSE47130,none,data/GEO_v2/datasets/GDS4861.csv,958,agent,5,"{'control': 6, 'HD-canine adenovirus': 6, 'HD-human adenovirus': 6, 'VSV-G-pseudotyped SIN HIV-1': 6, 'adenoviral-associated vector 2/9': 6}","{'control': 0, 'HD-canine adenovirus': 0, 'HD-human adenovirus': 1, 'VSV-G-pseudotyped SIN HIV-1': 0, 'adenoviral-associated vector 2/9': 0}"
GDS4861,Adenovirus and lentivirus vector effects on midbrain neuroprogenitor cell cultures: time course,Temporal analysis of differentiated mNPC cultures transduced with three vectors: Helper-dependent (HD) human (HAd) and canine (CAV-2) adenoviruses and VSV-G-pseudotyped self-inactivating HIV-1 vector (LV). Results provide insight into the toxicogenomic profiles of these viral vectors in mNPCs.,23922808,GPL570,in situ oligonucleotide,54675,1,30,transformed count,GSE47130,none,data/GEO_v2/datasets/GDS4861.csv,958,agent,5,"{'control': 6, 'HD-canine adenovirus': 6, 'HD-human adenovirus': 6, 'VSV-G-pseudotyped SIN HIV-1': 6, 'adenoviral-associated vector 2/9': 6}","{'control': 1, 'HD-canine adenovirus': 0, 'HD-human adenovirus': 0, 'VSV-G-pseudotyped SIN HIV-1': 0, 'adenoviral-associated vector 2/9': 0}"
GDS4861,Adenovirus and lentivirus vector effects on midbrain neuroprogenitor cell cultures: time course,Temporal analysis of differentiated mNPC cultures transduced with three vectors: Helper-dependent (HD) human (HAd) and canine (CAV-2) adenoviruses and VSV-G-pseudotyped self-inactivating HIV-1 vector (LV). Results provide insight into the toxicogenomic profiles of these viral vectors in mNPCs.,23922808,GPL570,in situ oligonucleotide,54675,1,30,transformed count,GSE47130,none,data/GEO_v2/datasets/GDS4861.csv,958,time,2,"{'2 hours': 15, '5 days': 15}","{'2 hours': 0, '5 days': 1}"
GDS5610,Heritable pulmonary arterial hypertension: cardiac right ventricular wall,Analysis of biopsies of right ventricle (RV) from patients with pulmonary arterial hypertension (PAH) with bone morphogenetic protein receptor type II (BMPR2) mutation. Results provide insight into molecular mechanisms underlying the metabolic effects of mutant BMPR2 in PAH RVs.,24274756,GPL6244,in situ oligonucleotide,33297,1,6,transformed count,GSE67492,none,data/GEO_v2/datasets/GDS5610.csv,959,disease state,3,"{'idiopathic dilated cardiomyopathy': 2, 'pulmonary arterial hypertension with BMPR2 mutation': 2, 'healthy control': 2}","{'idiopathic dilated cardiomyopathy': 0, 'pulmonary arterial hypertension with BMPR2 mutation': 0, 'healthy control': 1}"
GDS5610,Heritable pulmonary arterial hypertension: cardiac right ventricular wall,Analysis of biopsies of right ventricle (RV) from patients with pulmonary arterial hypertension (PAH) with bone morphogenetic protein receptor type II (BMPR2) mutation. Results provide insight into molecular mechanisms underlying the metabolic effects of mutant BMPR2 in PAH RVs.,24274756,GPL6244,in situ oligonucleotide,33297,1,6,transformed count,GSE67492,none,data/GEO_v2/datasets/GDS5610.csv,959,disease state,3,"{'idiopathic dilated cardiomyopathy': 2, 'pulmonary arterial hypertension with BMPR2 mutation': 2, 'healthy control': 2}","{'idiopathic dilated cardiomyopathy': 0, 'pulmonary arterial hypertension with BMPR2 mutation': 1, 'healthy control': 0}"
GDS5610,Heritable pulmonary arterial hypertension: cardiac right ventricular wall,Analysis of biopsies of right ventricle (RV) from patients with pulmonary arterial hypertension (PAH) with bone morphogenetic protein receptor type II (BMPR2) mutation. Results provide insight into molecular mechanisms underlying the metabolic effects of mutant BMPR2 in PAH RVs.,24274756,GPL6244,in situ oligonucleotide,33297,1,6,transformed count,GSE67492,none,data/GEO_v2/datasets/GDS5610.csv,959,disease state,3,"{'idiopathic dilated cardiomyopathy': 2, 'pulmonary arterial hypertension with BMPR2 mutation': 2, 'healthy control': 2}","{'idiopathic dilated cardiomyopathy': 1, 'pulmonary arterial hypertension with BMPR2 mutation': 0, 'healthy control': 0}"
GDS4130,Endoplasmic reticulum stress effect on lymphoblastoid cells of monozygotic twins,"Analysis of immortalized B cells from MZ twin pairs (14 of European ancestry, 12 African American) treated in vitro with thapsigargin to induce ER stress.  ER stress induces the unfolded protein response (UPR). Results provide insight into the molecular basis of the UPR response within twin pairs.",20398888,GPL570,in situ oligonucleotide,54675,1,104,transformed count,GSE19519,none,data/GEO_v2/datasets/GDS4130.csv,958,agent,2,"{'control': 52, 'thapsigargin': 52}","{'control': 0, 'thapsigargin': 1}"
GDS4130,Endoplasmic reticulum stress effect on lymphoblastoid cells of monozygotic twins,"Analysis of immortalized B cells from MZ twin pairs (14 of European ancestry, 12 African American) treated in vitro with thapsigargin to induce ER stress.  ER stress induces the unfolded protein response (UPR). Results provide insight into the molecular basis of the UPR response within twin pairs.",20398888,GPL570,in situ oligonucleotide,54675,1,104,transformed count,GSE19519,none,data/GEO_v2/datasets/GDS4130.csv,958,genotype/variation,2,"{'European ancestry': 56, 'African American ancestry': 48}","{'European ancestry': 0, 'African American ancestry': 1}"
GDS3860,"Erythropoiesis: PBMC-derived, FACS-sorted erythroid progenitors","Analysis of 4 discrete populations of erythroid progenitors at successive erythropoietin-dependent stages of erythropoiesis: CFU-E, Pro-E, Int-E and Late-E. Unsorted erythroid cells at each stage also examined. Results provide insight into the molecular mechanisms underlying erythroblast maturation.",21270440,GPL570,in situ oligonucleotide,54675,1,16,transformed count,GSE22552,none,data/GEO_v2/datasets/GDS3860.csv,958,development stage,4,"{'CFU-erythroid': 4, 'Pro-erythroblast': 4, 'Intermediate-erythroblast': 4, 'Late-erythroblast': 4}","{'CFU-erythroid': 0, 'Pro-erythroblast': 0, 'Intermediate-erythroblast': 0, 'Late-erythroblast': 1}"
GDS3860,"Erythropoiesis: PBMC-derived, FACS-sorted erythroid progenitors","Analysis of 4 discrete populations of erythroid progenitors at successive erythropoietin-dependent stages of erythropoiesis: CFU-E, Pro-E, Int-E and Late-E. Unsorted erythroid cells at each stage also examined. Results provide insight into the molecular mechanisms underlying erythroblast maturation.",21270440,GPL570,in situ oligonucleotide,54675,1,16,transformed count,GSE22552,none,data/GEO_v2/datasets/GDS3860.csv,958,development stage,4,"{'CFU-erythroid': 4, 'Pro-erythroblast': 4, 'Intermediate-erythroblast': 4, 'Late-erythroblast': 4}","{'CFU-erythroid': 0, 'Pro-erythroblast': 0, 'Intermediate-erythroblast': 1, 'Late-erythroblast': 0}"
GDS3860,"Erythropoiesis: PBMC-derived, FACS-sorted erythroid progenitors","Analysis of 4 discrete populations of erythroid progenitors at successive erythropoietin-dependent stages of erythropoiesis: CFU-E, Pro-E, Int-E and Late-E. Unsorted erythroid cells at each stage also examined. Results provide insight into the molecular mechanisms underlying erythroblast maturation.",21270440,GPL570,in situ oligonucleotide,54675,1,16,transformed count,GSE22552,none,data/GEO_v2/datasets/GDS3860.csv,958,development stage,4,"{'CFU-erythroid': 4, 'Pro-erythroblast': 4, 'Intermediate-erythroblast': 4, 'Late-erythroblast': 4}","{'CFU-erythroid': 0, 'Pro-erythroblast': 1, 'Intermediate-erythroblast': 0, 'Late-erythroblast': 0}"
GDS3860,"Erythropoiesis: PBMC-derived, FACS-sorted erythroid progenitors","Analysis of 4 discrete populations of erythroid progenitors at successive erythropoietin-dependent stages of erythropoiesis: CFU-E, Pro-E, Int-E and Late-E. Unsorted erythroid cells at each stage also examined. Results provide insight into the molecular mechanisms underlying erythroblast maturation.",21270440,GPL570,in situ oligonucleotide,54675,1,16,transformed count,GSE22552,none,data/GEO_v2/datasets/GDS3860.csv,958,development stage,4,"{'CFU-erythroid': 4, 'Pro-erythroblast': 4, 'Intermediate-erythroblast': 4, 'Late-erythroblast': 4}","{'CFU-erythroid': 1, 'Pro-erythroblast': 0, 'Intermediate-erythroblast': 0, 'Late-erythroblast': 0}"
GDS4159,"LNCap prostate cancer cell line response to loss of COnstitutive Photomorphogenic-1, ETV1 and c-JUN","Analysis of LNCap prostate cancer cells following siRNA-mediated knockdown of COP1, ETV1, and c-JUN. Ubiquitin ligase COP1 (RFWD2) negatively regulates the abundance of ETV1 and c-JUN, both of which have been linked to PC. Results provide insight into the role of COP1 as a tumor suppressor in PC.",21572435,GPL570,in situ oligonucleotide,54675,1,15,transformed count,GSE27914,none,data/GEO_v2/datasets/GDS4159.csv,958,genotype/variation,3,"{'COP1.JUN knockdown': 6, 'COP1.JUN.ETV1 knockdown': 5, 'control': 4}","{'COP1.JUN knockdown': 0, 'COP1.JUN.ETV1 knockdown': 0, 'control': 1}"
