name,title,description,pubmed_id,platform,platform_technology_type,feature_count,channel_count,sample_count,value_type,reference_series,order,file_location,num_L1000_genes,target_column,num_classes,class_distribution,true_class_distribution
GDS5222,U2OS osteosarcoma cell line response to strigolactone analogs ST362 and MEB55: 24 hours,Analysis of U2OS cells treated with strigolactone (SL) analog ST362 or MEB55 for 24hr. SL is a plant hormone. SL analogs potently inhibit growth of breast cancer cells. Results provide insight into molecular mechanisms underlying the anti-tumorigenic effects of SL analogs towards cancer cells.,24742967,GPL10558,oligonucleotide beads,48107,1,6,count,GSE54820,none,data/GEO_v2/datasets/GDS5222.csv,965,agent,3,"{'control': 2, 'strigolactone analog ST362': 2, 'strigolactone analog MEB55': 2}","{'control': 2, 'strigolactone analog ST362': 2, 'strigolactone analog MEB55': 2}"
GDS5227,3D-culture effect on fallopian tube secretory epithelial cells,Analysis of fallopian tube secretory epithelial cells (FTSECs) cultured in 2D or in 3D on polyHEMA coated plates. FTSECs have been implicated as a cell-of-origin for high-grade epithelial ovarian cancer. Results provide insight into molecular mechanisms underlying epithelial ovarovarian cancer.,24070420,GPL10558,oligonucleotide beads,48107,1,18,count,GSE51220,none,data/GEO_v2/datasets/GDS5227.csv,965,growth protocol,2,"{'3D culture': 9, '2D culture': 9}","{'3D culture': 9, '2D culture': 9}"
GDS5227,3D-culture effect on fallopian tube secretory epithelial cells,Analysis of fallopian tube secretory epithelial cells (FTSECs) cultured in 2D or in 3D on polyHEMA coated plates. FTSECs have been implicated as a cell-of-origin for high-grade epithelial ovarian cancer. Results provide insight into molecular mechanisms underlying epithelial ovarovarian cancer.,24070420,GPL10558,oligonucleotide beads,48107,1,18,count,GSE51220,none,data/GEO_v2/datasets/GDS5227.csv,965,individual,3,"{'patient 02': 6, 'patient 03': 6, 'patient 283': 6}","{'patient 02': 6, 'patient 03': 6, 'patient 283': 6}"
GDS5230,miR-193b overexpression effect on pancreatic cell line,"Analysis of MIA PaCa-2 pancreatic cancer cells overexpressing miR-193b. Aberrant expression of microRNAs occurs in various cancers, including pancreatic cancer. Results identify target genes of miR-193b.",22188669,GPL6480,in situ oligonucleotide,41108,1,4,count,GSE25215,none,data/GEO_v2/datasets/GDS5230.csv,101,protocol,2,"{'control': 2, 'miR-193 overexpression': 2}","{'control': 2, 'miR-193 overexpression': 2}"
GDS5231,Ankylosing spondylitis: blood,Analysis of whole blood samples from patients with ankylosing spondylitis (AS). AS is a chronic inflammatory rheumatic disease characterized by inflammation that leads to bone resorption and bone formation. Results provide insight into the molecular pathogenesis of AS.,21470430,GPL6947,oligonucleotide beads,49576,1,32,transformed count,GSE25101,none,data/GEO_v2/datasets/GDS5231.csv,879,disease state,2,"{'ankylosing spondylitis': 16, 'control': 16}","{'ankylosing spondylitis': 16, 'control': 16}"
GDS5232,Early and late onset colorectal cancers,Analysis of primary colorectal cancer (CRC) tumors from patients diagnosed with CRC at an early age (28 to 53 years of age) and patients diagnosed at a later age (69 to 87 years). Results identify genes associated with early onset CRC.,21716316,GPL2986,spotted oligonucleotide,32878,1,50,transformed count,GSE25071,none,data/GEO_v2/datasets/GDS5232.csv,863,age,2,"{'young (28 - 53 y)': 27, 'old (69 - 87 y)': 23}","{'young (28 - 53 y)': 27, 'old (69 - 87 y)': 23}"
GDS5232,Early and late onset colorectal cancers,Analysis of primary colorectal cancer (CRC) tumors from patients diagnosed with CRC at an early age (28 to 53 years of age) and patients diagnosed at a later age (69 to 87 years). Results identify genes associated with early onset CRC.,21716316,GPL2986,spotted oligonucleotide,32878,1,50,transformed count,GSE25071,none,data/GEO_v2/datasets/GDS5232.csv,863,gender,2,"{'female': 22, 'male': 28}","{'male': 28, 'female': 22}"
GDS5232,Early and late onset colorectal cancers,Analysis of primary colorectal cancer (CRC) tumors from patients diagnosed with CRC at an early age (28 to 53 years of age) and patients diagnosed at a later age (69 to 87 years). Results identify genes associated with early onset CRC.,21716316,GPL2986,spotted oligonucleotide,32878,1,50,transformed count,GSE25071,none,data/GEO_v2/datasets/GDS5232.csv,863,tissue,2,"{'primary colon cancer tumor': 46, 'normal colon': 4}","{'primary colon cancer tumor': 46, 'normal colon': 4}"
GDS5238,Ubiquitin carboxyl hydrolase BAP1 depletion effect on osteosarcoma cell line,Analysis of U2OS osteosarcoma cells depleted for the ubiquitin carboxyl hydrolase BAP1. BAP1 is a deubiquitinating enzyme. Results provide insight into the role of BAP1 in transcriptional regulation.,20805357,GPL570,in situ oligonucleotide,54675,1,9,transformed count,GSE23035,none,data/GEO_v2/datasets/GDS5238.csv,958,protocol,2,"{'control': 3, 'BAP1 depletion': 6}","{'BAP1 depletion': 6, 'control': 3}"
GDS5238,Ubiquitin carboxyl hydrolase BAP1 depletion effect on osteosarcoma cell line,Analysis of U2OS osteosarcoma cells depleted for the ubiquitin carboxyl hydrolase BAP1. BAP1 is a deubiquitinating enzyme. Results provide insight into the role of BAP1 in transcriptional regulation.,20805357,GPL570,in situ oligonucleotide,54675,1,9,transformed count,GSE23035,none,data/GEO_v2/datasets/GDS5238.csv,958,other,3,"{'control construct': 3, 'BAP contruct 1': 3, 'BAP contruct 2': 3}","{'control construct': 3, 'BAP contruct 1': 3, 'BAP contruct 2': 3}"
GDS5242,Interleukin-21 effect on STAT3-deficient naïve B cells from autosomal dominant hyper IgE syndrome patients,Analysis of naïve B cells purified from peripheral blood of AD-HIES patients with STAT3 loss-of-function mutation and then cultured with CD40 ligand alone or together with interleukin-21. Results provide insight into IL-21R/STAT3 signaling induced genes underlying naïve B cell differentiation.,24159173,GPL6244,in situ oligonucleotide,33297,1,14,transformed count,GSE51587,none,data/GEO_v2/datasets/GDS5242.csv,959,individual,7,"{'donor 1': 2, 'donor 2': 2, 'donor 3': 2, 'donor 4': 2, 'patient 1': 2, 'patient 2': 2, 'patient 3': 2}","{'donor 1': 2, 'donor 2': 2, 'donor 3': 2, 'donor 4': 2, 'patient 1': 2, 'patient 2': 2, 'patient 3': 2}"
GDS5242,Interleukin-21 effect on STAT3-deficient naïve B cells from autosomal dominant hyper IgE syndrome patients,Analysis of naïve B cells purified from peripheral blood of AD-HIES patients with STAT3 loss-of-function mutation and then cultured with CD40 ligand alone or together with interleukin-21. Results provide insight into IL-21R/STAT3 signaling induced genes underlying naïve B cell differentiation.,24159173,GPL6244,in situ oligonucleotide,33297,1,14,transformed count,GSE51587,none,data/GEO_v2/datasets/GDS5242.csv,959,disease state,2,"{'normal': 8, 'autosomal dominant hyper IgE syndrome': 6}","{'normal': 8, 'autosomal dominant hyper IgE syndrome': 6}"
GDS5242,Interleukin-21 effect on STAT3-deficient naïve B cells from autosomal dominant hyper IgE syndrome patients,Analysis of naïve B cells purified from peripheral blood of AD-HIES patients with STAT3 loss-of-function mutation and then cultured with CD40 ligand alone or together with interleukin-21. Results provide insight into IL-21R/STAT3 signaling induced genes underlying naïve B cell differentiation.,24159173,GPL6244,in situ oligonucleotide,33297,1,14,transformed count,GSE51587,none,data/GEO_v2/datasets/GDS5242.csv,959,protocol,2,"{'CD40L stimulation': 7, 'CD40L + IL21 stimulation': 7}","{'CD40L stimulation': 7, 'CD40L + IL21 stimulation': 7}"
GDS5245,Allergic asthma: alveolar macrophage,Comparison of alvelolar macrophages (AMs) of allergic asthma (AA) patients and healthy subjects. AMs are the main immune cells in the airway lumen and are in direct contact with exogenous agents. Results provide insight into the differences between the AMs of AA patients and healthy individuals.,19913588,GPL96,in situ oligonucleotide,22283,1,10,transformed count,GSE22528,none,data/GEO_v2/datasets/GDS5245.csv,958,disease state,2,"{'control': 5, 'allergic asthma': 5}","{'control': 5, 'allergic asthma': 5}"
GDS5247,Cisplatin-resistant non-small cell lung cancer cell line,Analysis of cisplatin-resistant lung cancer cells derived from the non-small cell lung cancer (NSCLC) cell line H460. Results provide insight into the molecular mechanisms underlying the development of cisplatin resistance in NSCLC.,22197230,GPL6244,in situ oligonucleotide,33297,1,6,transformed count,GSE21656,none,data/GEO_v2/datasets/GDS5247.csv,959,cell line,2,"{'parental H460': 3, 'cisplatin resistant line derived from H460': 3}","{'parental H460': 3, 'cisplatin resistant line derived from H460': 3}"
GDS525,Extraocular and limb muscle comparison,Molecular definition of extraocular muscle (EOM). Autopsy superior rectus EOM compared with biopsy limb quadriceps femoris muscle.,15855387,GPL96,in situ oligonucleotide,22283,1,5,count,GSE873,none,data/GEO_v2/datasets/GDS525.csv,958,tissue,2,"{'extraocular': 2, 'quadriceps femoris': 3}","{'quadriceps femoris': 3, 'extraocular': 2}"
GDS5253,miR-24 overexpression effect on HepG2 liver cells,Analysis of HepG2 liver cells overexpressing miR-24.  miR-24 is upregulated during the terminal differentiation of various types of cells. HepG2 cells have low endogenous miR-24 levels. Results identify target genes of miR-24.,19748357,GPL5104,oligonucleotide beads,20589,1,4,count,GSE17828,none,data/GEO_v2/datasets/GDS5253.csv,899,protocol,2,"{'control': 2, 'miR-24 overexpression': 2}","{'control': 2, 'miR-24 overexpression': 2}"
GDS5254,Pirin depletion effect on myelomonocytic cell line,Analysis of U937 myelomonocytic cells depleted for Pirin. Pirin is silenced in cells with the acute myeloid leukemia-1 eight-twenty-one and promyelocytic leukemia/retinoic acid receptor leukemogenic fusion proteins. Results provide insight into the role of Pirin in myeloid differentiation.,20010624,GPL570,in situ oligonucleotide,54675,1,4,count,GSE16798,none,data/GEO_v2/datasets/GDS5254.csv,958,protocol,2,"{'Pirin depletion': 2, 'control': 2}","{'Pirin depletion': 2, 'control': 2}"
GDS5260,Psoriasis: in vitro activated T cells,Analysis of in vitro activated T cells of psoriasis patients which were obtained by treating PBMCs with anti-CD3 and anti-CD28. Psoriasis is a T cell-mediated disease characterized by chronic inflammation of skin. Results provide insights into the molecular basis of T cell activation in psoriasis.,24267790,GPL10558,oligonucleotide beads,48107,1,24,transformed count,GSE47598,none,data/GEO_v2/datasets/GDS5260.csv,965,disease state,2,"{'psoriasis': 17, 'healthy control': 7}","{'psoriasis': 17, 'healthy control': 7}"
GDS5261,"Interleukin 4, interleukin 13 and tumor necrosis factor-α effect on Matrigel-cultured IMR-90 lung fibroblast cells","Analysis of IMR-90 cells cultured on Matrigel and treated with IL-4, IL-13 or TNFα. Type 2 inflammatory processes mediated by IL-4 and IL-13 are implicated in pathologic lung fibrogenesis. Results provide insight into molecular mechanisms underlying the onset and maintenance of pulmonary fibrosis.",24879793,GPL6480,in situ oligonucleotide,41108,2,12,log2 ratio,GSE47542,none,data/GEO_v2/datasets/GDS5261.csv,969,agent,4,"{'interleukin 4': 3, 'interleukin 13': 3, 'tumor necrosis factor-α': 3, 'unstimulated': 3}","{'interleukin 4': 3, 'interleukin 13': 3, 'tumor necrosis factor-Î±': 3, 'unstimulated': 3}"
GDS5262,"Interleukin 4, interleukin 13 and tumor necrosis factor-α effect on plastic-cultured IMR-90 lung fibroblast cells","Analysis of IMR-90 cells cultured on plastic and treated with IL-4, IL-13 or TNFα. Type 2 inflammatory processes mediated by IL-4 and IL-13 are implicated in pathologic lung fibrogenesis. Results provide insight into molecular mechanisms underlying the onset and maintenance of pulmonary fibrosis.",24879793,GPL6480,in situ oligonucleotide,41108,2,12,log2 ratio,GSE47542,none,data/GEO_v2/datasets/GDS5262.csv,970,agent,4,"{'interleukin 4': 3, 'interleukin 13': 3, 'tumor necrosis factor-α': 3, 'unstimulated': 3}","{'interleukin 4': 3, 'interleukin 13': 3, 'tumor necrosis factor-Î±': 3, 'unstimulated': 3}"
GDS5263,Enforced Grainyhead-like 1 expression effect on BE(2)-C neuroblastoma cell line: time course,"Analysis of BE(2)-C cells up to 72 hrs after transient transfection  with construct pTRex-GRHL1. The three mammalian GRHL genes (GRHL1, -2, and -3) represent a highly conserved family of β-scaffold transcription factors. Results provide insight into the role of GRHL1 in neuroblastoma biology.",24419085,GPL10558,oligonucleotide beads,48107,1,12,count,GSE47407,none,data/GEO_v2/datasets/GDS5263.csv,965,time,3,"{'hour 24': 4, 'hour 48': 4, 'hour 72': 4}","{'hour 24': 4, 'hour 48': 4, 'hour 72': 4}"
GDS5263,Enforced Grainyhead-like 1 expression effect on BE(2)-C neuroblastoma cell line: time course,"Analysis of BE(2)-C cells up to 72 hrs after transient transfection  with construct pTRex-GRHL1. The three mammalian GRHL genes (GRHL1, -2, and -3) represent a highly conserved family of β-scaffold transcription factors. Results provide insight into the role of GRHL1 in neuroblastoma biology.",24419085,GPL10558,oligonucleotide beads,48107,1,12,count,GSE47407,none,data/GEO_v2/datasets/GDS5263.csv,965,protocol,2,"{'pTRex-GRHL1': 6, 'empty vector': 6}","{'pTRex-GRHL1': 6, 'empty vector': 6}"
GDS5265,Mycophenolic acid effect on AGS gastric cancers cells: time course,Analysis of AGS cells treated with mycophenolic acid (MPA; 2ug/ml) for up to 72hr. MPA is an immunosuppressive drug used to prevent graft rejection. Results provide insight into molecular mechanisms underlying the broad anticancer activities of MPA.,24260584,GPL6947,oligonucleotide beads,49576,1,12,transformed count,GSE46671,none,data/GEO_v2/datasets/GDS5265.csv,965,time,5,"{'hour 0': 4, 'hour 12': 2, 'hour 24': 2, 'hour 48': 2, 'hour 72': 2}","{'hour 0': 4, 'hour 12': 2, 'hour 24': 2, 'hour 48': 2, 'hour 72': 2}"
GDS5265,Mycophenolic acid effect on AGS gastric cancers cells: time course,Analysis of AGS cells treated with mycophenolic acid (MPA; 2ug/ml) for up to 72hr. MPA is an immunosuppressive drug used to prevent graft rejection. Results provide insight into molecular mechanisms underlying the broad anticancer activities of MPA.,24260584,GPL6947,oligonucleotide beads,49576,1,12,transformed count,GSE46671,none,data/GEO_v2/datasets/GDS5265.csv,965,agent,2,"{'mycophenolic acid': 8, 'untreated control': 4}","{'mycophenolic acid': 8, 'untreated control': 4}"
GDS5266,Cyclin-dependent kinase inhibitor R547 effect on peripheral blood mononuclear cells: dose response and time course,Analysis of peripheral blood mononuclear cells treated with CDK inhibitor R547 at 2 doses for 2 and 24 hours. R547 exerts an antiproliferative effect on various cell lines. Results compared with those from DU145 (GDS5267) and HCT116 cells (GDS5268) to identify pharmacodynamic biomarkers for R547.,19755512,GPL570,in situ oligonucleotide,54675,1,37,count,GSE15389,none,data/GEO_v2/datasets/GDS5266.csv,958,agent,3,"{'untreated': 3, 'vehicle': 12, 'R547': 22}","{'R547': 22, 'vehicle': 12, 'untreated': 3}"
GDS5266,Cyclin-dependent kinase inhibitor R547 effect on peripheral blood mononuclear cells: dose response and time course,Analysis of peripheral blood mononuclear cells treated with CDK inhibitor R547 at 2 doses for 2 and 24 hours. R547 exerts an antiproliferative effect on various cell lines. Results compared with those from DU145 (GDS5267) and HCT116 cells (GDS5268) to identify pharmacodynamic biomarkers for R547.,19755512,GPL570,in situ oligonucleotide,54675,1,37,count,GSE15389,none,data/GEO_v2/datasets/GDS5266.csv,958,dose,3,"{'control': 15, 'IC90': 12, '3 x IC90': 10}","{'control': 15, 'IC90': 12, '3 x IC90': 10}"
GDS5266,Cyclin-dependent kinase inhibitor R547 effect on peripheral blood mononuclear cells: dose response and time course,Analysis of peripheral blood mononuclear cells treated with CDK inhibitor R547 at 2 doses for 2 and 24 hours. R547 exerts an antiproliferative effect on various cell lines. Results compared with those from DU145 (GDS5267) and HCT116 cells (GDS5268) to identify pharmacodynamic biomarkers for R547.,19755512,GPL570,in situ oligonucleotide,54675,1,37,count,GSE15389,none,data/GEO_v2/datasets/GDS5266.csv,958,time,3,"{'n/a': 3, '2 h': 17, '24 h': 17}","{'2 h': 17, '24 h': 17, 'nan': 3}"
